week_start_date,sku_id,category,current_price,recommended_price,predicted_gross_margin,price_change_pct,current_quantity,predicted_quantity,volume_change_pct,historical_revenue,cost_price,predicted_revenue,revenue_change_pct,historical_profit,predicted_profit,profit_change_pct,elasticity,elasticity_p_value,elasticity_significant
2024-12-16,SKU0045,Pet Supplies,1255.5907894736845,,,,266,,,333987.1500000001,1100,,,41387.150000000074,,,-0.8569,0.044,True
2024-12-23,SKU0045,Pet Supplies,1506.3601851851852,1450.3970258165095,24.158697210458733,-3.7151247038433755,270,278.902785691941,3.297328034052227,406717.25,1100,404519.7708595306,-0.5402965181509733,109717.25,97726.70659839548,-10.928585433561743,-0.8569,0.044,True
2024-12-30,SKU0045,Pet Supplies,1401.699818181818,1391.555148151026,20.951749453725814,-0.723740554090313,55,55.343403225925286,0.6243695016823425,77093.48999999999,1100,77013.39767523443,-0.1038898676990252,16593.48999999999,16135.65412671662,-2.759129473566868,-0.8569,0.044,True
2024-07-01,SKU0046,Pet Supplies,485.04469168900806,,,,373,,,180921.67,450,,,13071.670000000007,,,-1.4172,0.9052,False
2024-07-08,SKU0046,Pet Supplies,536.7178186968838,,,,353,,,189461.38999999998,450,,,30611.38999999998,,,-1.4172,0.9052,False
2024-07-15,SKU0046,Pet Supplies,593.9364564564564,635.6610985459519,29.207560281830027,7.025102035061637,333,329.17642503950265,-1.148220708858061,197780.84,450,209244.64795603944,5.796217649818569,47930.83999999999,61115.25668826324,27.507168011792093,-0.1701,0.9052,False
2024-07-22,SKU0046,Pet Supplies,536.2295268138802,623.7719411866202,27.858249099189774,16.325549041077903,317,308.94980528174807,-2.5394936019722203,169984.76,450,192714.21976982433,13.371469165720695,27334.760000000013,53686.80739303769,96.40489762133512,-0.1701,0.9052,False
2024-07-29,SKU0046,Pet Supplies,507.87951890034367,607.4160679145218,25.915690451684608,19.598456978476662,291,282.2746440406794,-2.9984041097321668,147792.94,450,171458.15435516078,16.012411929257773,16842.940000000006,44434.56453685506,163.81715150000562,-0.1701,0.9052,False
2024-08-05,SKU0046,Pet Supplies,565.3614715719065,577.6440364229994,22.097352067100324,2.172515367370731,299,290.03000000000003,-2.9999999999999916,169043.08000000005,450,167534.09988376254,-0.8926600936503881,34493.08000000003,37020.59988376252,7.327614361380563,-1.4172,0.9052,False
2024-08-12,SKU0046,Pet Supplies,458.34347031963466,,,,438,,,200754.43999999997,450,,,3654.439999999982,,,-1.4172,0.9052,False
2024-08-19,SKU0046,Pet Supplies,555.181875,617.205620057875,27.090748143575915,11.171788534680637,320,314.2869136261952,-1.7853394918139975,177658.2,450,193979.6494007316,9.186994690215023,33658.2,52550.53826894376,56.12997209875681,-0.1701,0.9052,False
2024-08-26,SKU0046,Pet Supplies,553.4374603174602,622.8783594606532,27.754754493372925,12.547198937954175,252,246.98382368223852,-1.9905461578418548,139466.24,450,153840.87890851195,10.306894993736094,26066.239999999983,42698.158251504625,63.80635738604668,-0.1701,0.9052,False
2024-09-02,SKU0046,Pet Supplies,605.1317567567568,612.9011083993013,26.578693718591257,1.2839107443616715,222,221.5187754065762,-0.21676783487558637,134339.25,450,135769.10297794643,1.0643598039637991,34439.25,36085.654044987146,4.780603657127114,-0.1701,0.9052,False
2024-09-09,SKU0046,Pet Supplies,550.3635782747604,629.4601796321928,28.510171959893515,14.37169981439881,313,305.9316068862223,-2.2582725603123577,172263.8,450,192571.76422576688,11.788875100727436,31413.799999999992,54902.54112696683,74.772046447634,-0.1701,0.9052,False
2024-09-16,SKU0046,Pet Supplies,555.2619649122807,567.3251164291647,20.68040230047064,2.172515367370731,285,276.45000000000005,-2.9999999999999805,158249.66,450,156837.0284368426,-0.892660093650377,29999.66000000001,32434.528436842593,8.116320107769814,-1.4172,0.9052,False
2024-09-23,SKU0046,Pet Supplies,488.2226648351648,,,,364,,,177713.05,450,,,13913.04999999998,,,-1.4172,0.9052,False
2024-09-30,SKU0046,Pet Supplies,534.7971565495208,588.4484252508274,23.527707664747933,10.032078152296364,313,307.9512008735576,-1.6130348646780868,167391.51,450,181213.39920814618,8.257222369369966,26541.51,42635.35881504528,60.63652299754341,-0.1701,0.9052,False
2024-10-07,SKU0046,Pet Supplies,542.5206109324758,618.5397193233205,27.2480026840802,14.012206515100711,311,304.13959567691563,-2.205917788773104,168723.90999999997,450,188122.42014510758,11.497190970211403,28773.90999999999,51259.60209049553,78.14611253908679,-0.1701,0.9052,False
2024-10-14,SKU0046,Pet Supplies,504.8405167173252,579.6997202923794,22.37360408367346,14.828287567293263,329,321.35242538008646,-2.324490765931164,166092.53,450,186287.91110811385,12.159114626114654,18042.529999999995,41679.319687074945,131.00596028979834,-0.1701,0.9052,False
2024-10-21,SKU0046,Pet Supplies,523.2678745644599,597.6338622846957,24.703061791094957,14.211838971030666,287,280.5855068035547,-2.2350150510262345,150177.88,450,167687.40013211718,11.659187179974296,21027.88,41423.922070517554,96.99523713525831,-0.1701,0.9052,False
2024-10-28,SKU0046,Pet Supplies,512.1103422053233,611.2589370126435,26.381444466194854,19.3607874389633,263,255.20053325541284,-2.965576708968498,134685.02000000002,450,155993.60668276343,15.82105172703201,16335.020000000019,41153.36671782765,151.93337209154078,-0.1701,0.9052,False
2024-11-04,SKU0046,Pet Supplies,537.0027335640139,600.0854752483455,25.010682884172887,11.747191911977817,289,283.59122848749206,-1.871547236161919,155193.79,450,170178.9771231788,9.655790430260636,25143.790000000005,42562.92430380737,69.27807742511118,-0.1701,0.9052,False
2024-11-11,SKU0046,Pet Supplies,556.8664573991032,612.531417873656,26.534380626200072,9.996105840984072,223,219.41513559558203,-1.607562513191918,124181.22000000002,450,134398.66410930234,8.227849677513488,23831.22000000001,35661.85309129043,49.643421911637,-0.1701,0.9052,False
2024-11-18,SKU0046,Pet Supplies,502.6850287356322,599.8432791309242,24.980404773063867,19.32785836882136,348,337.69564188556836,-2.961022446675754,174934.39,450,202564.4611768616,15.794533697383105,18334.39000000001,50601.42232835584,175.9918509879838,-0.1701,0.9052,False
2024-11-25,SKU0046,Pet Supplies,525.0726488095238,606.7768425666627,25.837644347713983,15.560550324299616,336,327.83503529914935,-2.430049018110314,176424.41,450,198922.70760154826,12.75237230582109,25224.409999999996,51396.94171693105,103.75874685247766,-0.1701,0.9052,False
2024-12-02,SKU0046,Pet Supplies,537.3524923076923,612.634330299961,26.54672163414858,14.00976808890686,325,317.8319234689752,-2.2055620095460915,174639.56,450,194714.7475823641,11.495211956766326,28389.55999999999,51690.38202132524,82.07531931218821,-0.1701,0.9052,False
2024-12-09,SKU0046,Pet Supplies,597.8791428571428,622.8771777412661,27.75461743006367,4.181118405412643,245,243.29891537416395,-0.6943202554432815,146480.38999999998,450,151545.34175577038,3.4577677979765076,36230.38999999999,42060.8298373966,16.092677548866053,-0.1701,0.9052,False
2024-12-16,SKU0046,Pet Supplies,556.8314925373135,597.4862010340319,24.684453093441615,7.301079238795771,268,264.806742132092,-1.191514129816429,149230.84,450,158218.37436470215,6.0225717182200045,28630.840000000007,39055.34040526075,36.41004038044549,-0.1701,0.9052,False
2024-12-23,SKU0046,Pet Supplies,546.4240157480316,602.1757676370478,25.270988275431467,10.203020050774004,254,249.836911744666,-1.6390111241472494,138791.7,450,150445.7341139136,8.39678029299562,24491.700000000026,38019.12382881391,55.232686292964004,-0.1701,0.9052,False
2024-12-30,SKU0046,Pet Supplies,503.8707692307692,602.62600108708,25.32681975416879,19.59931750100821,104,100.88153625874264,-2.9985228281320775,52402.56,450,60793.83677912734,16.013104663450296,5602.559999999998,15397.145462693155,174.82339256863222,-0.1701,0.9052,False
2024-07-01,SKU0047,Pet Supplies,367.4794817658349,,,,521,,,191456.81,350,,,9106.809999999992,,,-3.0724,0.0096,True
2024-07-08,SKU0047,Pet Supplies,361.30309012875534,,,,466,,,168367.24,350,,,5267.23999999999,,,-3.0724,0.0096,True
2024-07-15,SKU0047,Pet Supplies,421.5100290697675,428.44229676609484,18.308719133984074,1.6446269882655518,344,333.682349891621,-2.999316891970638,144999.45,350,142963.6323778738,-1.4040174787740445,24599.450000000015,26174.809915806432,6.404045276648129,-1.8668,0.0096,True
2024-07-22,SKU0047,Pet Supplies,408.53439344262296,,,,305,,,124602.99,350,,,17852.99,,,-1.8668,0.0096,True
2024-07-29,SKU0047,Pet Supplies,388.3010240963856,,,,332,,,128915.94000000003,350,,,12715.940000000024,,,-1.8668,0.0096,True
2024-08-05,SKU0047,Pet Supplies,418.71871165644166,,,,326,,,136502.3,350,,,22402.29999999998,,,-3.0724,0.0096,True
2024-08-12,SKU0047,Pet Supplies,377.505497382199,,,,382,,,144207.1,350,,,10507.100000000017,,,-3.0724,0.0096,True
2024-08-19,SKU0047,Pet Supplies,444.535737704918,442.8324947450426,20.96334299010514,-0.383150962995471,305,307.19360273734446,0.7192140122440849,135583.4,350,136035.3094698958,0.33330737383470144,28833.39999999999,28517.548511825233,-1.0954361545109426,-1.8668,0.0096,True
2024-08-26,SKU0047,Pet Supplies,398.5340131578947,,,,304,,,121154.34,350,,,14754.339999999995,,,-1.8668,0.0096,True
2024-09-02,SKU0047,Pet Supplies,456.4406355932204,439.7227543715275,20.40439196733485,-3.66266276883197,236,253.0254304368089,7.214165439325804,107719.99000000002,350,111261.03919771494,3.287272118865703,25119.990000000016,22702.13854483183,-9.625208669144314,-1.8668,0.0096,True
2024-09-09,SKU0047,Pet Supplies,444.4007258064516,443.2428512214914,21.036515527443285,-0.2605474108664074,248,249.21076709977132,0.48821254023037053,110211.37999999999,350,110460.89096439768,0.2263931042308709,23411.379999999994,23237.122479477715,-0.7443282733537226,-1.8668,0.0096,True
2024-09-16,SKU0047,Pet Supplies,417.93561797752807,,,,267,,,111588.81,350,,,18138.809999999994,,,-3.0724,0.0096,True
2024-09-23,SKU0047,Pet Supplies,404.208087431694,,,,366,,,147940.16,350,,,19840.160000000014,,,-3.0724,0.0096,True
2024-09-30,SKU0047,Pet Supplies,398.193883161512,,,,291,,,115874.42,350,,,14024.419999999998,,,-1.8668,0.0096,True
2024-10-07,SKU0047,Pet Supplies,398.8881978798586,,,,283,,,112885.35999999997,350,,,13835.359999999979,,,-1.8668,0.0096,True
2024-10-14,SKU0047,Pet Supplies,416.61835294117645,,,,255,,,106237.68,350,,,16987.679999999997,,,-1.8668,0.0096,True
2024-10-21,SKU0047,Pet Supplies,423.8065637065637,430.7782258982754,18.75169659047496,1.6450104337078608,259,251.23000000000002,-2.9999999999999916,109765.9,350,108224.41369242374,-1.4043398793033623,19115.899999999994,20293.913692423735,6.162480931704706,-1.8668,0.0096,True
2024-10-28,SKU0047,Pet Supplies,459.4775289575289,447.15398355610023,21.727187306587243,-2.682077930859539,259,272.4842434742661,5.206271611685764,119004.67999999998,350,121842.4149257884,2.384557418908595,28354.67999999998,26472.929709795262,-6.636471616695083,-1.8668,0.0096,True
2024-11-04,SKU0047,Pet Supplies,405.6,,,,295,,,119652.0,350,,,16402.000000000007,,,-1.8668,0.0096,True
2024-11-11,SKU0047,Pet Supplies,415.5046840148699,,,,269,,,111770.76,350,,,17620.760000000002,,,-1.8668,0.0096,True
2024-11-18,SKU0047,Pet Supplies,461.2530932203389,449.58023342019,22.149602232872095,-2.530684340489142,236,247.5673544744253,4.901421387468341,108855.72999999998,350,111301.38901183104,2.2466975434651593,26255.729999999978,24652.814945782186,-6.105010427125023,-1.8668,0.0096,True
2024-11-25,SKU0047,Pet Supplies,457.116338028169,442.8753471962452,20.97099054716419,-3.1153974704457577,213,225.9639791529753,6.086375189190285,97365.78,350,100073.87572121904,2.7813629400586626,22815.780000000002,20986.48301767769,-8.017683297797895,-1.8668,0.0096,True
2024-12-02,SKU0047,Pet Supplies,434.9942181818182,442.13458247078466,20.838583120078088,1.6414848727901887,275,266.76727292833704,-2.993718935150169,119623.41,350,117947.03683304015,-1.4013755058143285,23373.410000000007,24578.49130812219,5.155778759377361,-1.8668,0.0096,True
2024-12-09,SKU0047,Pet Supplies,419.8000657894737,,,,304,,,127619.22,350,,,21219.22000000001,,,-1.8668,0.0096,True
2024-12-16,SKU0047,Pet Supplies,445.22645283018863,436.9220739052499,19.89418230311239,-1.8652033975407267,265,274.4799637795203,3.577344822460482,117985.01,350,119926.35501998587,1.6454166677494664,25235.009999999987,23858.36769715377,-5.455287328383129,-1.8668,0.0096,True
2024-12-23,SKU0047,Pet Supplies,460.6097244094488,438.2139748883215,20.130342696351196,-4.86219641798511,254,278.768764798043,9.75148220395392,116994.87,350,122160.368496858,4.415149567547716,28094.869999999995,24591.300817542968,-12.470494373019092,-1.8668,0.0096,True
2024-12-30,SKU0047,Pet Supplies,454.74528571428567,440.00999345028436,20.456352080661176,-3.240339752144117,70,74.43957002220802,6.342242888868599,31832.17,350,32754.154717913734,2.8963929192189486,7332.169999999997,6700.305210140928,-8.61770512493668,-1.8668,0.0096,True
2024-07-01,SKU0048,Pet Supplies,1025.6879859484775,1185.4268882318372,24.077983304189697,15.57382990458307,427,420.79713963777937,-1.4526605063748588,437968.7699999999,900,498824.2438176707,13.89493452185433,53668.76999999989,120106.81814366925,123.79275348339362,-0.1011,0.0017,True
2024-07-08,SKU0048,Pet Supplies,971.5341223404254,1145.2452147364556,21.414209950913577,17.88008145072253,376,369.7985617482812,-1.649318683967771,365296.82999999996,900,423510.03325864277,15.935863242679327,26896.82999999994,90691.32768518967,237.1822169571279,-0.1011,0.0017,True
2024-07-15,SKU0048,Pet Supplies,1098.106783625731,1115.4325557394222,19.313812801224152,1.5777857283136854,342,331.75035188551396,-2.996973132890657,375552.51999999996,900,370045.1428711115,-1.4664732189490937,67752.51999999997,71469.82617414893,5.486594704003567,-1.9437,0.0017,True
2024-07-22,SKU0048,Pet Supplies,1104.6064469914038,1122.0527832543569,19.789869653932314,1.5794164800025712,349,338.53000000000003,-2.9999999999999916,385507.6499999999,900,379848.52871509746,-1.4679660143974926,71407.64999999992,75171.52871509745,5.270974069441481,-1.9437,0.0017,True
2024-07-29,SKU0048,Pet Supplies,1077.667116564417,,,,326,,,351319.4799999999,900,,,57919.47999999995,,,-1.9437,0.0017,True
2024-08-05,SKU0048,Pet Supplies,1106.9384615384615,1131.0735704579597,20.429579162069935,2.180347847517594,325,324.2920627570111,-0.21782684399659358,359755.0,900,366798.18129374925,1.9577716206166107,67255.0,74935.32481243928,11.419708292973429,-0.1011,0.0017,True
2024-08-12,SKU0048,Pet Supplies,959.5762239583332,1172.8054604316803,23.26093027664345,22.221187973349153,384,376.2882984533147,-2.008255611115961,368477.26999999996,900,441312.9711225933,19.766674107901782,22877.26999999996,102653.50251461007,348.7139528213386,-0.1011,0.0017,True
2024-08-19,SKU0048,Pet Supplies,1110.6742903225806,1128.216463103087,20.228074183157403,1.5794164800025712,310,300.70000000000005,-2.9999999999999805,344309.03,900,339254.69045509835,-1.4679660143974926,65309.03,68624.6904550983,5.07687903969527,-1.9437,0.0017,True
2024-08-26,SKU0048,Pet Supplies,1044.7386930091184,,,,329,,,343719.02999999997,900,,,47619.02999999995,,,-1.9437,0.0017,True
2024-09-02,SKU0048,Pet Supplies,1084.2875746268658,1101.4129912711426,18.286781876314308,1.5794164800025712,268,259.96000000000004,-2.9999999999999916,290589.07,900,286323.32121084625,-1.4679660143975037,49389.07000000002,52359.32121084623,6.013984897561775,-1.9437,0.0017,True
2024-09-09,SKU0048,Pet Supplies,952.6792574257428,,,,404,,,384882.4200000001,900,,,21282.420000000082,,,-1.9437,0.0017,True
2024-09-16,SKU0048,Pet Supplies,992.98476340694,1142.8466030073926,21.24927373178023,15.092058319835155,317,312.5270241158255,-1.4110334019477921,314776.17,900,357170.4478587806,13.468070933953058,29476.16999999999,75896.12615453768,157.48299780649145,-0.1011,0.0017,True
2024-09-23,SKU0048,Pet Supplies,973.51211143695,1144.9628645456123,21.394830533899263,17.611568576747636,341,335.4531541327968,-1.6266410167751322,331967.62999999995,900,384081.40427674784,15.698450561805654,25067.629999999957,82173.56555723072,227.80747744095015,-0.1011,0.0017,True
2024-09-30,SKU0048,Pet Supplies,1148.2026910299005,1154.7715557030615,22.062507033951707,0.5720997454960575,301,297.6808828087694,-1.102696741272624,345609.01000000007,900,343753.4161441434,-0.5369055210269758,74709.01000000005,75840.62161625092,1.5146922924702988,-1.9437,0.0017,True
2024-10-07,SKU0048,Pet Supplies,978.0578839590444,,,,293,,,286570.96,900,,,22870.960000000003,,,-1.9437,0.0017,True
2024-10-14,SKU0048,Pet Supplies,950.1121824104234,,,,307,,,291684.44,900,,,15384.439999999993,,,-1.9437,0.0017,True
2024-10-21,SKU0048,Pet Supplies,1009.9711923076924,,,,260,,,262592.51,900,,,28592.510000000017,,,-1.9437,0.0017,True
2024-10-28,SKU0048,Pet Supplies,1161.7254285714284,1180.073911442666,23.733590644357992,1.5794164800025712,245,237.65000000000003,-2.9999999999999916,284622.73,900,280444.5650543496,-1.4679660143975037,64122.72999999997,66559.56505434959,3.8002671663380783,-1.9437,0.0017,True
2024-11-04,SKU0048,Pet Supplies,958.2577507598784,,,,329,,,315266.8,900,,,19166.799999999985,,,-1.9437,0.0017,True
2024-11-11,SKU0048,Pet Supplies,1044.0963425925927,,,,216,,,225524.81000000003,900,,,31124.81000000002,,,-1.9437,0.0017,True
2024-11-18,SKU0048,Pet Supplies,957.8680759493672,,,,395,,,378357.89,900,,,22857.890000000025,,,-1.9437,0.0017,True
2024-11-25,SKU0048,Pet Supplies,1120.2081132075473,1128.0884592894124,20.219022489875154,0.7034716129042273,212,209.13098261255232,-1.3533100884187244,237484.12000000002,900,235918.24796507505,-0.6593586278210828,46684.120000000024,47700.363613777954,2.1768507444885454,-1.9437,0.0017,True
2024-12-02,SKU0048,Pet Supplies,1078.5251760563378,,,,284,,,306301.14999999997,900,,,50701.14999999995,,,-1.9437,0.0017,True
2024-12-09,SKU0048,Pet Supplies,996.4777469135802,,,,324,,,322858.79,900,,,31258.78999999998,,,-1.9437,0.0017,True
2024-12-16,SKU0048,Pet Supplies,1096.5809652509654,1098.4278396903533,18.064713267490568,0.16842116523199113,259,258.1542341628478,-0.32655051627498155,284014.47000000003,900,283563.7977384145,-0.1586793312275736,50914.47000000004,51224.98699185148,0.6098796508172244,-1.9437,0.0017,True
2024-12-23,SKU0048,Pet Supplies,1094.917027027027,1112.210326994246,19.080053641269952,1.5794164800025712,333,323.01000000000005,-2.9999999999999805,364607.37,900,359255.05772241147,-1.4679660143974926,64907.36999999998,68546.05772241144,5.605970049951892,-1.9437,0.0017,True
2024-12-30,SKU0048,Pet Supplies,1063.514153846154,,,,65,,,69128.42000000001,900,,,10628.420000000006,,,-1.9437,0.0017,True
2024-07-01,SKU0049,Pet Supplies,2260.0543920595533,2396.81362459299,24.9002933924133,6.051147840243343,403,390.927063545629,-2.9957658695709766,910801.9199999999,1800,936979.3121282931,2.874103748957091,185401.91999999995,233310.59774616096,25.84044315515235,-0.5177,0.1568,False
2024-07-08,SKU0049,Pet Supplies,2204.6889701897016,2338.151787768882,23.016118567836813,6.053589389876457,369,357.9413577746086,-2.9969220123011953,813530.2299999999,1800,836921.2255971221,2.8752460246157296,149330.22999999992,192626.78160282664,28.993829047759956,-0.5177,0.1568,False
